,Stock Exchange,NYS,NYS,NYS,NYS,NYS,NAS,NAS,PAR,NYS,NYS,NAS,NYS,JP,NYS,NAS,NAS,PAR,PAR,NYS,NYS,NYS,JP,MCE,NAS,NAS,NAS,KR,NAS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,LON,NAS,NAS,NYS,NYS,NAS,NYS,NSE,NAS,NYS,NYS,NYS,NYS,SWX,NYS,NYS,NAS,NYS,NYS,NAS,NAS,NYS,HEL,NYS,NYS,NAS,NYS,PAR,NYS,NYS,NYS,NYS,JP,NYS,NAS,NYS,NYS,NYS,NYS,LIS,NAS,NYS,NYS,NAS,NYS,NYS,NYS,NYS,NAS,NYS,NYS,PAR,NYS,NYS,NYS,NYS,MX,NAS,TSE,NYS,NYS,NYS,NYS,NYS,NYS,NAS,NYS,BR,BSP,MEX,NAS,NAS,NYS,NYS
,4/20/2023,366.58,229.33,369.09,195.14,114.00,354.54,169.00,409.75,262.06,30.84,221.62,93.54,"2,313.59",33.25,76.93,173.84,89.98,144.86,375.50,76.36,156.87,"1,487.64",10.64,30.12,60.70,171.24,"85,606.39",51.21,158.89,264.90,"1,122.01",71.58,133.97,171.02,159.69,107.96,30.54,62.26,216.24,19.38,194.64,99.24,61.16,109.62,39.10,55.45,925.00,54.34,649.71,125.41,63.23,32.58,557.75,218.98,121.45,64.26,74.37,72.24,57.04,66.54,40.46,3.53,260.11,31.95,24.95,26.72,151.07,49.37,73.39,135.04,13.48,"4,966.93",191.74,68.78,222.10,89.61,63.60,38.01,4.43,25.08,106.08,93.25,15.12,136.00,80.97,135.16,111.23,153.78,88.28,63.28,59.10,20.80,42.90,97.73,42.24,366.58,83.01,31.46,23.52,65.12,45.77,17.95,74.31,74.41,51.94,125.17,11.97,10.50,366.58,10.50,7.76,72.65,62.12
,4/21/2023,376.79,228.80,369.32,196.64,113.43,353.44,169.07,422.20,262.80,30.95,221.98,94.66,"2,307.02",33.55,78.64,173.25,91.21,144.77,371.98,78.40,156.79,"1,496.36",10.65,29.57,60.38,170.68,"86,972.97",50.30,158.36,275.11,"1,125.64",71.99,134.24,171.49,160.90,107.54,29.45,61.79,217.24,19.56,194.09,99.65,61.93,108.13,38.65,55.47,935.21,54.80,652.57,127.60,64.56,32.59,562.45,217.48,122.20,64.03,73.74,71.86,56.58,65.69,40.64,3.49,261.65,31.51,24.63,26.59,152.43,49.73,72.94,134.62,13.41,"4,986.42",192.95,68.02,221.64,88.82,63.76,37.31,4.44,25.17,105.29,93.69,15.01,135.49,80.20,132.78,111.53,154.02,87.10,63.01,58.75,20.92,42.82,97.44,42.09,376.79,84.65,31.33,23.27,65.13,45.31,17.87,74.12,74.29,52.37,122.29,11.97,10.50,376.79,10.55,7.49,71.91,62.78
,4/24/2023,374.94,227.53,368.82,192.58,113.13,355.18,169.15,417.05,263.68,30.77,222.52,94.60,"2,306.09",33.30,78.76,173.86,91.15,145.38,373.27,82.03,157.67,"1,505.65",10.64,28.95,58.78,168.43,"85,118.32",50.03,158.86,280.04,"1,124.67",73.00,134.71,172.26,161.37,107.37,28.81,61.89,218.87,19.54,195.84,100.89,61.33,108.24,38.39,55.29,939.75,54.42,657.65,128.38,64.97,33.31,566.76,219.38,122.07,64.57,73.88,71.07,56.59,66.01,40.59,3.53,262.25,31.80,24.25,26.58,152.01,49.79,73.21,134.83,13.30,"5,030.06",192.54,68.55,223.33,88.46,64.45,37.58,4.42,24.77,105.61,91.31,15.02,135.88,80.74,129.49,111.49,154.68,87.23,63.72,58.36,21.06,42.32,97.99,42.31,374.94,85.07,31.38,23.46,65.26,44.79,18.06,74.65,74.56,52.77,123.55,11.93,10.54,374.94,10.66,7.51,73.96,63.75
,4/25/2023,376.39,224.44,362.72,188.38,113.57,354.26,172.99,412.47,257.45,30.94,222.90,88.46,"2,310.78",32.82,77.75,173.14,92.75,147.92,365.02,82.03,157.66,"1,494.23",10.65,28.19,57.42,168.94,"83,458.91",48.61,158.76,275.87,"1,123.39",72.83,134.50,173.34,159.64,105.16,27.91,61.60,212.56,19.71,190.21,98.22,59.35,107.32,36.56,55.18,939.22,53.16,654.25,130.40,64.04,31.97,545.41,218.03,118.19,64.70,72.17,70.48,55.60,65.26,39.66,3.46,261.16,30.33,23.00,26.39,151.54,48.63,68.77,135.73,13.11,"5,027.27",183.34,66.22,249.30,88.50,62.54,37.28,4.44,24.16,102.32,90.99,14.32,138.27,79.44,128.13,110.90,152.43,83.69,62.81,58.32,20.80,41.76,96.48,42.01,376.39,83.63,31.22,23.20,64.93,44.05,17.43,73.30,72.55,51.18,121.43,12.07,10.10,376.39,10.32,7.45,70.96,59.72
,4/26/2023,368.01,223.03,360.98,189.22,113.54,352.27,171.92,413.72,257.93,30.62,217.38,90.81,"2,278.87",32.23,76.07,168.67,90.87,144.12,360.35,82.28,155.87,"1,468.86",10.66,28.35,60.27,166.37,"85,313.55",48.38,156.88,272.04,"1,125.82",71.88,132.92,172.22,157.97,105.88,27.69,61.24,210.01,19.75,189.90,95.87,58.53,106.52,37.72,54.22,950.01,52.07,642.55,129.44,63.47,31.30,534.83,212.77,114.40,63.34,72.01,69.94,55.54,64.68,39.63,3.49,257.07,30.21,22.93,26.12,151.91,46.95,69.79,135.75,13.07,"5,022.63",183.63,66.05,249.88,86.61,62.67,37.14,4.43,24.60,102.86,89.06,14.43,137.02,78.62,127.27,110.87,150.18,84.29,62.72,58.05,20.10,41.39,96.65,41.17,368.01,81.21,30.97,22.79,63.91,43.18,17.45,72.50,71.94,51.15,120.89,12.17,10.14,368.01,10.26,7.33,72.32,59.42
,4/27/2023,381.78,223.87,367.78,193.59,114.55,352.89,172.97,419.58,261.97,32.17,218.78,90.87,"2,359.58",32.32,75.90,175.48,90.27,149.74,357.69,83.57,161.69,"1,480.48",10.65,29.14,61.14,165.90,"86,680.13",50.47,154.99,276.31,"1,142.97",73.05,133.35,179.79,161.45,107.31,28.62,65.06,213.00,19.56,190.11,98.12,60.60,107.63,38.26,56.19,955.09,52.73,678.14,131.94,63.01,31.79,538.35,215.63,115.53,63.87,73.64,76.14,56.32,66.04,40.70,3.46,269.41,28.86,23.16,26.80,153.37,47.35,70.68,135.04,13.22,"5,022.63",186.07,67.57,256.58,89.12,64.44,38.36,4.46,24.66,101.65,90.76,14.68,137.82,80.16,136.21,114.11,157.65,84.89,62.40,57.73,20.54,42.00,98.12,42.47,381.78,81.19,31.24,23.12,65.21,43.55,17.87,72.64,72.59,52.32,118.31,12.27,10.33,381.78,10.70,7.21,71.01,60.66
,4/28/2023,387.17,227.51,374.04,195.99,114.04,356.57,174.07,418.61,266.57,32.20,218.23,91.88,"2,408.39",32.45,74.68,176.57,88.65,149.72,363.63,83.18,160.87,"1,449.30",10.60,30.32,63.57,167.12,"87,363.42",50.97,159.22,281.09,"1,148.93",74.80,140.06,180.09,163.08,107.65,30.12,65.42,214.74,19.76,194.79,99.96,64.30,108.11,39.11,56.63,964.93,53.26,677.37,130.60,64.18,32.10,542.47,219.50,116.46,63.55,74.85,76.66,56.79,67.06,41.36,3.50,269.21,28.94,23.48,26.79,155.31,46.97,70.74,135.13,13.28,"5,110.83",187.74,67.60,258.82,90.29,65.30,39.22,4.46,25.92,102.86,90.60,14.96,138.33,80.88,139.04,117.13,161.49,85.73,62.56,58.00,20.77,42.69,98.68,40.66,387.17,80.81,31.08,23.50,64.95,43.50,18.52,72.66,73.02,53.40,117.83,12.50,10.62,387.17,10.67,7.29,70.78,61.41
,5/1/2023,396.90,227.29,373.87,195.42,113.75,359.33,174.79,418.61,265.74,32.10,217.47,90.08,"2,364.28",32.72,73.96,177.13,88.65,149.72,367.57,82.93,162.47,"1,506.42",10.60,29.57,61.58,167.90,"87,363.42",50.95,159.93,277.85,"1,148.93",75.64,140.41,181.92,163.99,107.28,28.94,65.90,217.38,19.76,196.47,100.15,65.82,108.20,39.63,56.42,964.93,52.95,677.75,131.46,64.18,32.52,542.47,219.07,117.25,63.78,74.26,76.40,56.91,67.33,41.67,3.50,268.49,29.06,23.14,27.02,155.31,47.56,70.49,135.51,13.39,"5,133.11",190.18,66.96,262.22,91.31,64.54,38.88,4.46,25.64,102.19,91.77,15.06,140.69,81.43,138.82,117.05,164.20,84.76,62.47,58.00,20.33,42.74,98.83,41.37,396.90,82.40,31.65,23.47,66.71,43.72,18.48,74.02,73.57,53.34,117.13,12.50,10.62,396.90,10.96,7.29,67.91,59.74
,5/2/2023,395.33,221.88,370.10,191.51,112.91,357.14,175.31,416.68,263.19,31.24,214.80,88.74,"2,362.40",32.59,73.07,175.17,86.15,148.01,369.19,82.52,166.77,"1,497.71",10.58,29.06,61.14,166.91,"88,046.71",50.76,159.86,274.45,"1,171.58",75.79,140.39,182.76,169.34,104.24,26.91,64.28,215.32,19.68,192.42,97.90,66.64,104.96,39.12,56.68,968.06,52.20,670.78,131.49,63.60,32.14,542.08,212.59,116.71,62.81,71.88,75.10,56.48,66.60,42.56,3.42,265.04,28.25,21.97,27.16,154.79,47.55,68.42,139.59,13.22,"5,098.76",187.11,64.52,268.87,78.04,64.15,38.07,4.41,25.19,101.23,87.69,14.78,142.19,80.65,136.29,114.93,163.78,83.48,62.68,57.86,19.84,42.03,98.23,41.31,395.33,80.48,31.87,24.22,66.37,42.76,17.52,74.27,73.38,54.33,115.14,12.60,10.43,395.33,10.84,7.29,69.26,59.38
,5/3/2023,421.73,220.91,368.99,190.30,111.37,350.82,175.24,414.69,261.71,31.50,208.74,87.42,"2,362.40",32.08,72.17,174.91,86.80,149.76,367.67,82.94,165.94,"1,497.71",10.56,29.92,60.16,163.13,"87,656.25",50.05,160.44,272.17,"1,163.97",76.17,141.42,172.27,168.42,104.23,26.18,63.09,215.43,19.91,193.70,97.96,65.92,104.13,39.15,55.82,960.26,51.52,665.72,131.22,64.91,31.55,570.09,209.61,115.55,62.27,70.00,74.09,56.00,65.50,42.94,3.41,264.67,28.24,21.47,26.93,156.58,47.65,67.97,136.28,12.94,"5,098.76",187.14,63.42,262.62,78.31,63.78,40.78,4.37,24.88,99.84,88.45,14.64,140.74,79.82,134.44,125.59,163.56,83.15,62.42,57.82,19.71,40.50,102.20,41.15,421.73,80.01,31.98,23.92,66.06,45.23,17.46,74.23,72.84,54.02,112.56,12.62,10.42,421.73,10.92,7.29,66.57,59.40
,5/4/2023,419.04,220.54,370.19,190.07,110.58,348.22,176.34,407.44,253.45,30.98,211.09,86.10,"2,362.40",31.90,71.33,173.37,87.90,148.03,359.37,81.64,162.14,"1,497.71",10.66,30.62,59.76,165.47,"86,582.51",49.82,160.91,271.61,"1,168.01",75.73,141.21,170.58,167.47,100.84,25.46,62.58,213.41,19.79,193.03,97.53,70.64,106.49,38.97,55.38,967.38,51.74,650.03,130.16,64.46,30.79,568.92,206.81,113.57,62.82,68.06,73.66,59.79,64.44,42.01,3.37,265.21,27.79,20.83,26.52,152.67,47.46,67.25,133.36,12.80,"5,098.76",183.62,62.71,259.00,76.92,62.74,39.91,4.43,24.87,92.05,87.15,14.64,141.03,79.25,133.50,124.00,160.40,81.84,60.21,57.61,19.73,38.98,100.86,39.58,419.04,79.13,31.93,24.02,65.81,44.16,16.49,70.77,70.43,65.60,109.77,12.44,10.48,419.04,10.53,7.41,64.63,58.77
,5/5/2023,418.42,226.58,378.60,195.22,111.55,353.59,177.15,410.58,252.65,31.37,215.31,86.96,"2,362.40",32.12,72.45,175.31,90.04,150.50,366.58,82.36,165.50,"1,497.71",10.62,30.37,60.47,166.55,"86,582.51",51.53,161.51,272.03,"1,154.76",75.54,141.26,171.37,168.75,103.77,27.01,63.30,216.17,19.50,194.94,98.11,74.30,108.08,40.58,58.76,957.17,52.83,659.67,130.86,64.52,32.31,568.52,211.41,117.01,63.24,70.59,74.55,60.20,65.87,43.16,3.43,269.22,28.28,22.33,27.17,157.71,48.19,68.82,134.61,13.09,"5,098.76",185.38,64.72,261.48,78.25,64.47,41.06,4.34,25.18,93.42,88.10,14.91,141.73,81.51,135.52,124.56,164.05,82.93,64.02,57.71,19.90,38.19,100.76,40.48,418.42,79.75,31.85,24.49,66.94,44.51,17.44,72.14,72.96,68.50,114.08,12.78,10.76,418.42,11.43,7.15,66.81,60.60
,5/8/2023,423.22,227.02,379.43,195.52,111.33,352.92,176.31,414.31,251.86,31.37,213.57,87.80,"2,317.35",32.27,71.39,174.01,88.89,150.65,365.77,82.48,164.37,"1,512.62",10.62,30.16,60.12,167.05,"86,582.51",51.24,162.08,271.75,"1,160.72",75.69,141.24,171.31,167.93,104.00,26.13,63.35,217.52,19.50,191.99,96.74,77.00,108.45,40.62,59.71,975.49,52.83,662.32,130.46,65.72,32.70,566.37,208.95,116.72,63.01,71.04,73.14,58.63,66.54,43.76,3.44,267.02,28.31,21.88,27.23,155.12,48.25,68.32,134.15,13.16,"5,062.55",184.31,64.62,260.01,76.55,63.50,41.62,4.34,25.73,93.97,86.56,15.15,140.75,80.35,131.71,125.23,163.12,82.62,64.66,58.00,19.06,37.64,100.75,40.17,423.22,79.80,31.86,24.71,66.87,44.06,18.07,72.19,72.23,67.17,117.61,12.67,10.82,423.22,11.41,7.72,67.69,59.77
,5/9/2023,418.98,228.02,376.90,198.76,110.80,351.98,177.03,408.89,250.58,31.16,213.40,88.28,"2,371.79",32.11,71.58,174.17,89.40,150.41,366.92,81.94,165.02,"1,529.08",10.61,29.50,60.18,166.10,"85,215.94",50.17,162.49,268.10,"1,165.39",75.59,142.35,172.34,167.95,103.68,26.28,63.14,215.54,19.46,192.73,97.58,75.63,110.60,39.61,59.61,978.44,52.48,668.46,129.72,65.09,32.33,555.63,206.43,115.30,62.82,70.12,73.38,58.62,66.55,43.72,3.43,263.84,28.08,22.11,27.32,152.57,48.04,67.97,132.79,13.13,"5,063.48",184.49,63.82,260.36,77.73,63.67,41.18,4.29,25.29,93.37,87.44,15.22,140.89,78.06,132.39,124.20,162.85,81.79,62.96,58.14,19.55,37.95,100.76,40.44,418.98,74.83,35.74,24.51,65.93,44.42,17.87,71.26,71.47,66.26,115.49,12.77,12.45,418.98,11.62,7.58,67.74,59.32
,5/10/2023,426.35,226.08,376.51,202.39,111.58,356.04,177.15,403.57,255.73,31.21,213.11,90.83,"2,350.20",31.96,70.96,174.36,87.60,150.56,365.91,81.77,163.62,"1,510.88",10.60,29.37,59.25,166.71,"84,825.48",51.29,163.54,272.50,"1,158.56",76.02,143.42,173.18,169.97,103.82,25.87,62.49,213.37,19.71,196.32,99.65,75.83,109.89,40.05,58.96,977.80,53.10,665.48,129.26,70.11,32.14,557.60,201.30,114.77,62.99,69.13,73.81,59.50,66.01,43.58,3.42,256.56,27.88,21.72,26.93,153.94,48.06,67.63,134.13,13.07,"4,934.43",185.09,63.41,261.58,77.51,63.29,41.02,4.31,24.75,94.91,88.28,15.38,141.89,77.93,136.98,122.91,161.76,82.06,62.38,58.20,19.87,37.37,102.18,40.38,426.35,76.22,34.61,24.68,65.84,45.00,17.17,70.59,69.98,66.65,114.70,12.66,12.35,426.35,11.72,8.02,67.53,58.28
,5/11/2023,425.99,226.26,377.35,201.03,110.56,354.24,178.12,409.86,258.94,31.18,211.45,90.51,"2,356.77",31.70,71.49,172.29,87.91,152.07,358.60,81.41,163.05,"1,513.01",10.59,28.28,60.85,165.06,"84,239.81",51.31,163.19,272.06,"1,152.00",76.52,143.45,171.40,169.28,104.08,25.41,62.44,211.96,19.92,193.10,97.81,75.03,110.51,39.35,58.74,986.69,53.12,668.32,129.51,70.86,32.17,568.44,202.61,114.27,62.37,69.27,73.64,58.85,66.00,42.51,3.40,256.94,27.70,21.20,26.51,150.97,47.75,67.86,133.42,12.78,"4,676.34",182.25,62.20,262.12,75.77,62.76,40.43,4.28,24.50,94.29,87.20,16.73,141.92,75.85,136.80,123.02,160.74,82.40,63.66,59.11,19.34,34.55,101.90,40.00,425.99,76.93,33.22,24.47,65.06,44.36,17.00,70.28,68.97,66.51,115.90,12.57,12.41,425.99,14.23,7.84,69.02,58.39
,5/12/2023,426.00,226.63,375.90,199.39,112.33,357.42,178.84,407.34,263.62,31.18,212.05,91.04,"2,399.00",31.50,71.01,171.97,88.03,153.08,359.74,81.29,163.11,"1,519.59",10.68,28.37,60.17,166.38,"85,118.32",51.27,162.28,269.88,"1,142.01",76.84,143.52,172.26,169.25,104.81,25.59,61.91,210.16,20.33,194.45,98.07,73.81,110.45,39.74,58.71,993.40,53.04,668.57,130.38,70.50,31.47,566.27,202.89,114.65,62.62,67.92,73.10,58.65,65.67,42.56,3.43,259.37,27.76,21.17,26.06,153.85,48.03,68.30,133.48,12.83,"4,809.10",182.82,61.09,262.86,76.39,62.86,40.87,4.35,24.86,92.69,87.88,17.17,142.60,76.10,137.11,123.26,162.00,82.71,63.07,59.37,19.41,35.32,101.85,40.00,426.00,76.43,32.36,24.73,63.95,44.34,16.29,69.79,69.24,66.21,113.75,12.43,12.68,426.00,14.67,7.74,69.43,57.06
,5/15/2023,426.08,228.03,377.37,200.89,112.81,355.94,177.15,407.44,263.92,30.50,212.58,92.63,"2,416.84",31.34,71.20,172.58,88.37,153.37,356.12,81.68,164.41,"1,543.21",10.66,29.20,63.84,165.86,"84,337.42",53.72,161.65,271.50,"1,154.07",76.00,143.15,172.67,168.82,105.73,26.05,61.90,209.68,20.42,196.91,99.24,74.81,110.14,41.67,59.08,997.26,53.07,654.67,129.66,70.90,31.45,575.93,204.29,116.03,61.73,68.31,74.16,59.69,66.32,42.73,3.45,261.55,27.82,21.71,26.67,153.09,48.89,68.91,133.55,13.25,"4,884.30",184.59,62.23,262.92,75.82,63.71,41.48,4.35,27.66,92.93,87.86,17.17,140.22,77.38,138.47,124.29,163.34,84.25,63.78,59.54,19.30,35.43,102.44,40.18,426.08,78.21,32.73,24.62,64.86,44.64,16.69,70.65,71.09,66.47,113.28,12.57,12.75,426.08,14.91,7.92,70.56,56.17
,5/16/2023,428.18,225.74,374.25,202.10,112.90,353.14,176.38,405.84,265.52,29.90,207.44,93.65,"2,406.51",31.22,71.15,170.18,88.96,153.29,348.87,81.30,161.01,"1,563.93",10.66,28.64,62.94,163.36,"88,241.93",54.36,160.84,269.59,"1,159.52",75.71,142.11,167.55,167.67,104.21,25.20,61.42,208.60,20.73,193.25,97.31,75.14,109.09,41.27,57.54,989.05,52.46,648.68,130.39,71.28,30.64,573.37,198.57,114.22,60.53,67.14,73.57,58.95,65.69,43.15,3.40,257.58,27.52,21.31,26.75,151.35,48.03,66.67,131.61,13.02,"4,881.51",180.19,60.88,259.54,74.47,61.99,41.40,4.35,27.56,90.90,86.79,17.01,139.68,76.45,137.70,123.16,161.14,81.62,61.87,60.24,18.30,34.87,101.82,39.25,428.18,77.09,33.37,24.30,63.92,44.51,16.52,69.61,69.53,65.94,111.25,12.18,12.27,428.18,14.61,7.84,67.97,55.35
,5/17/2023,428.98,227.87,380.90,206.87,114.96,352.28,175.13,401.92,270.70,30.01,206.76,98.58,"2,420.59",31.00,71.59,174.10,87.64,154.40,354.06,81.01,165.45,"1,568.19",10.49,28.29,64.12,164.19,"89,706.12",55.84,159.87,269.48,"1,143.57",75.47,140.95,169.61,169.50,105.45,26.75,62.39,212.95,20.86,198.46,98.45,78.22,111.14,43.18,58.65,974.40,52.84,655.53,130.56,71.54,31.51,557.40,201.45,116.14,60.03,69.76,75.36,59.69,66.40,43.60,3.40,262.01,28.06,22.65,27.30,149.56,48.48,66.58,131.12,13.27,"4,869.44",180.36,62.81,264.29,76.05,64.80,42.72,4.31,27.84,93.86,88.09,17.41,139.50,77.77,141.61,123.74,162.76,82.15,62.24,60.63,18.39,36.31,102.17,40.05,428.98,76.53,33.51,24.56,64.94,45.03,17.87,71.37,71.79,67.63,113.44,12.45,12.69,428.98,14.70,7.84,71.38,56.42
,5/18/2023,429.39,228.80,385.84,210.76,115.36,355.35,174.68,403.37,273.41,29.96,206.04,102.03,"2,575.46",30.77,71.05,176.08,88.53,156.91,356.41,81.41,168.95,"1,604.21",10.35,29.09,66.74,163.56,"91,365.54",58.24,158.22,273.34,"1,142.74",74.70,140.15,169.78,169.99,104.93,26.79,63.06,217.23,21.00,204.84,99.78,78.75,111.03,44.32,59.80,979.26,53.12,663.36,129.61,71.54,31.96,557.40,201.93,117.72,59.88,70.89,76.81,60.79,67.43,44.81,3.40,268.20,28.00,22.56,27.72,152.34,49.06,66.34,131.79,13.36,"4,840.66",179.53,63.23,269.63,76.40,64.01,43.14,4.24,29.16,94.83,88.36,17.60,136.95,77.73,146.34,125.36,163.99,81.92,63.32,60.63,18.31,36.73,103.42,41.14,429.39,76.55,33.52,24.43,65.76,45.45,18.25,72.38,73.09,68.02,114.73,12.70,12.76,429.39,14.25,7.74,71.92,57.22
,5/19/2023,433.80,228.52,379.49,207.83,116.37,358.54,174.93,407.82,275.72,29.90,205.29,102.06,"2,551.05",31.01,71.62,175.28,90.09,159.31,349.71,81.70,168.50,"1,607.30",10.47,29.33,67.33,163.57,"94,977.21",57.28,158.56,276.34,"1,163.74",74.92,140.51,167.95,170.30,103.99,26.45,63.04,215.96,21.06,200.89,99.19,78.23,110.00,45.03,59.83,993.27,53.21,665.79,130.72,72.93,31.73,569.62,203.84,118.67,59.93,70.59,77.28,60.21,67.28,45.41,3.47,268.39,27.94,22.49,27.54,154.55,48.92,66.74,131.77,13.29,"4,881.51",180.15,62.83,269.09,75.90,61.81,43.08,4.26,28.84,94.37,87.70,17.68,136.96,77.21,144.07,122.69,163.80,83.42,63.66,61.19,18.27,36.41,104.57,41.00,433.80,76.92,33.36,24.55,65.07,44.51,17.86,70.73,71.14,67.92,115.43,12.79,12.69,433.80,14.02,7.68,67.65,55.48
,5/22/2023,425.57,226.53,378.47,207.74,116.59,353.61,170.19,405.07,276.71,29.82,205.82,102.28,"2,554.81",32.68,71.42,174.91,88.92,160.13,346.78,81.85,168.53,"1,598.98",10.46,29.68,65.41,163.67,"95,855.73",56.91,157.55,271.03,"1,185.66",73.50,139.42,165.96,168.08,103.99,27.16,62.75,215.58,21.04,203.49,100.91,78.94,110.29,46.00,59.62,"1,015.48",53.35,655.56,126.82,73.07,31.92,568.83,205.11,119.10,59.88,71.64,78.06,61.16,66.99,45.21,3.47,269.49,27.74,22.81,27.70,155.59,49.45,66.94,132.03,13.40,"4,904.72",181.64,63.52,271.48,77.46,61.62,43.21,4.20,28.88,94.43,88.19,17.83,134.96,77.33,146.08,122.87,164.83,83.44,63.66,61.10,18.57,36.41,103.61,41.72,425.57,77.46,33.36,24.45,64.86,44.39,18.63,71.39,71.74,66.80,116.42,12.63,13.11,425.57,14.07,7.76,68.28,56.52
,5/23/2023,415.00,219.97,367.86,204.16,117.21,341.60,169.67,399.12,274.00,30.06,206.23,100.03,"2,499.43",33.43,71.38,173.17,89.63,158.04,346.76,79.68,165.80,"1,583.10",10.48,28.92,65.20,161.10,"95,562.89",55.78,156.09,261.95,"1,192.31",72.21,138.20,162.85,162.78,103.51,27.36,62.24,213.66,20.85,196.64,99.86,77.49,108.58,46.15,58.65,"1,004.15",52.33,644.17,124.90,72.27,32.47,571.99,203.18,116.84,59.62,71.46,76.13,60.48,67.13,44.08,3.47,265.67,27.94,23.23,27.56,153.33,48.42,68.40,127.20,13.34,"4,864.80",181.87,63.80,265.04,78.50,60.90,42.31,4.23,28.45,92.48,88.50,17.87,134.71,76.27,141.33,123.05,163.38,84.68,63.35,60.86,18.22,36.54,102.46,40.46,415.00,76.85,32.83,24.22,63.47,43.57,18.68,70.91,70.99,67.28,115.96,12.66,12.83,415.00,13.76,7.45,68.42,56.80
,5/24/2023,417.51,217.68,362.69,206.55,114.93,342.49,168.59,390.80,272.78,29.75,203.37,100.51,"2,475.03",32.58,71.81,170.41,89.43,152.60,340.60,80.01,162.71,"1,565.67",10.44,28.42,65.71,161.99,"95,367.66",55.04,155.94,259.15,"1,191.03",71.69,137.99,161.10,162.90,99.46,27.07,60.85,210.75,20.62,196.75,99.39,75.93,105.91,45.54,57.50,"1,008.32",51.81,641.19,124.07,70.38,31.36,555.23,198.05,113.57,59.20,69.48,74.51,59.83,65.88,43.66,3.40,257.81,27.50,22.72,27.06,149.42,47.50,66.40,125.54,13.13,"4,843.45",179.19,62.01,264.31,78.08,60.60,41.72,4.16,28.02,90.50,86.76,17.82,133.94,74.60,139.25,119.87,162.21,83.43,61.92,60.86,17.78,36.24,101.91,39.72,417.51,75.56,32.12,23.84,63.11,43.37,18.01,70.38,69.32,65.00,114.55,12.48,12.81,417.51,13.83,7.59,68.30,56.94
,5/25/2023,419.02,218.79,364.21,207.39,115.92,344.15,167.60,393.36,277.48,28.88,199.82,106.36,"2,490.98",31.91,70.54,170.77,87.33,156.04,341.37,76.40,171.21,"1,560.06",10.25,26.85,68.75,159.25,"101,029.20",58.56,155.23,258.36,"1,196.26",71.47,137.24,162.36,162.00,99.60,26.81,60.90,212.19,20.81,197.56,98.97,76.55,103.70,49.00,57.77,"1,011.99",51.15,644.14,123.52,70.40,31.48,556.81,198.46,114.05,58.44,69.96,74.97,59.40,64.85,45.72,3.40,260.87,27.16,22.45,27.87,145.46,48.54,67.19,124.74,13.60,"4,784.96",177.28,61.56,275.43,76.76,62.46,42.36,4.09,28.49,89.71,85.04,18.53,132.66,74.66,141.38,119.05,164.56,86.34,61.74,60.57,17.51,35.83,100.88,42.26,419.02,75.08,31.97,23.69,63.24,43.23,17.81,70.75,70.45,65.05,114.78,12.63,12.96,419.02,14.13,7.61,66.42,55.43
,5/26/2023,417.53,220.39,368.47,212.85,117.86,343.79,167.40,397.57,288.74,29.03,199.33,107.49,"2,508.82",31.71,70.03,172.09,88.12,158.73,343.61,74.50,176.54,"1,584.07",10.34,28.42,73.02,158.94,"106,593.13",61.11,154.65,258.67,"1,208.27",71.44,136.63,161.67,162.18,101.14,26.95,60.78,211.31,20.88,198.90,99.24,77.64,102.29,64.89,58.56,"1,033.03",52.15,648.66,122.85,71.20,32.34,563.71,200.04,117.42,58.47,70.02,75.57,60.08,64.88,46.13,3.47,273.08,27.17,22.64,28.23,147.86,50.55,66.29,124.60,14.23,"4,765.46",179.13,61.70,279.57,77.74,65.14,42.29,4.06,29.89,92.13,91.10,18.85,132.15,75.05,144.23,119.36,167.11,86.97,62.70,60.72,17.44,36.10,99.97,43.38,417.53,74.92,32.16,23.55,63.41,43.33,18.22,70.59,71.90,65.03,117.78,12.60,13.21,417.53,14.36,7.59,66.72,55.76
,5/29/2023,417.53,220.39,368.47,212.85,117.86,343.79,167.40,394.81,288.74,29.03,199.33,107.49,"2,491.92",31.71,70.03,172.09,87.72,158.83,343.61,74.50,176.54,"1,574.00",10.31,28.42,73.02,158.94,"106,593.13",61.11,154.65,258.67,"1,205.47",71.44,136.63,161.67,162.18,101.43,26.95,60.78,211.31,20.88,198.90,99.24,77.64,102.29,64.89,58.56,"1,021.24",52.15,648.66,122.85,71.20,32.34,563.71,200.04,117.42,58.47,70.02,75.57,60.08,64.88,46.13,3.47,273.08,27.17,22.64,28.23,148.34,50.55,66.29,124.60,14.23,"4,716.26",179.13,61.70,279.57,77.74,65.14,42.29,4.08,29.89,92.13,91.10,18.85,132.15,75.05,144.23,119.36,167.11,86.97,62.82,60.74,17.44,36.10,99.97,43.38,417.53,74.92,32.10,23.55,63.41,43.33,18.22,70.59,71.90,65.03,117.78,12.50,13.16,417.53,14.36,7.52,66.72,55.76
